date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2016-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,168.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2016-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2016-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2016-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,199.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,210.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,193.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,205.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,190.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,211.25,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2017-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,220.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2018-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,220.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2018-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,220.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2018-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,240.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2018-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,303.75,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,285,15,15,8,198_285_15_15,
2016-07-15,Fuel (gas) - Retail,18 KG,non-food,3000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2016-08-15,Fuel (gas) - Retail,18 KG,non-food,2975.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2016-09-15,Fuel (gas) - Retail,18 KG,non-food,6000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2016-10-15,Fuel (gas) - Retail,18 KG,non-food,5500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2016-11-15,Fuel (gas) - Retail,18 KG,non-food,5225.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2016-12-15,Fuel (gas) - Retail,18 KG,non-food,5000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-01-15,Fuel (gas) - Retail,18 KG,non-food,5000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-02-15,Fuel (gas) - Retail,18 KG,non-food,3500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-03-15,Fuel (gas) - Retail,18 KG,non-food,2200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-04-15,Fuel (gas) - Retail,18 KG,non-food,2200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-05-15,Fuel (gas) - Retail,18 KG,non-food,1900.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-06-15,Fuel (gas) - Retail,18 KG,non-food,1900.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-07-15,Fuel (gas) - Retail,18 KG,non-food,2275.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-08-15,Fuel (gas) - Retail,18 KG,non-food,2500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-09-15,Fuel (gas) - Retail,18 KG,non-food,2500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-10-15,Fuel (gas) - Retail,18 KG,non-food,2500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-11-15,Fuel (gas) - Retail,18 KG,non-food,3250.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2017-12-15,Fuel (gas) - Retail,18 KG,non-food,5500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2018-01-15,Fuel (gas) - Retail,18 KG,non-food,5325.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2018-02-15,Fuel (gas) - Retail,18 KG,non-food,5325.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2018-03-15,Fuel (gas) - Retail,18 KG,non-food,1900.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2018-04-15,Fuel (gas) - Retail,18 KG,non-food,2025.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,341,15,76,8,198_341_15_76,
2016-07-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",9875.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2016-08-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2016-09-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2016-10-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2016-11-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",13375.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2016-12-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-01-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-02-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-03-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-04-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",12000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-05-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",44000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-06-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",62500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-07-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",15000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-08-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",14750.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-09-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",14500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-10-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",13750.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-11-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",13000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2017-12-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",14000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2018-01-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",14500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2018-02-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",14500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2018-03-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",75000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2018-04-15,"Livestock (sheep, two-year-old male) - Retail",Head,"meat, fish and eggs",56250.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,361,15,61,2,198_361_15_61,
2016-08-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,400.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2016-09-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2016-10-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2016-11-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2016-12-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-01-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-02-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-03-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-04-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1200.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-05-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,250.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-06-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,250.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-07-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-08-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,1000.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-09-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,800.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-10-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,700.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-11-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,800.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2017-12-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,750.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2018-01-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,700.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2018-02-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,500.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2018-03-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2018-04-15,"Peas (yellow, split) - Retail",KG,pulses and nuts,300.0,YER,Yemen,Hadramaut,3417,Soqatra (Hudaibo),198,424,15,5,5,198_424_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,156.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2016-09-15,Wheat flour - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2016-10-15,Wheat flour - Retail,KG,cereals and tubers,151.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2016-11-15,Wheat flour - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2016-12-15,Wheat flour - Retail,KG,cereals and tubers,160.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-01-15,Wheat flour - Retail,KG,cereals and tubers,167.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-02-15,Wheat flour - Retail,KG,cereals and tubers,188.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-03-15,Wheat flour - Retail,KG,cereals and tubers,160.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,160.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-05-15,Wheat flour - Retail,KG,cereals and tubers,173.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,170.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,170.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,170.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,170.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,170.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,200.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,200.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2018-01-15,Wheat flour - Retail,KG,cereals and tubers,230.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2018-02-15,Wheat flour - Retail,KG,cereals and tubers,200.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2018-03-15,Wheat flour - Retail,KG,cereals and tubers,220.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2018-04-15,Wheat flour - Retail,KG,cereals and tubers,220.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,58,15,5,1,1933_58_15_5,1
2016-07-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2016-08-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2016-09-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2016-10-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2016-11-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2016-12-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-01-15,Rice (imported) - Retail,KG,cereals and tubers,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-02-15,Rice (imported) - Retail,KG,cereals and tubers,444.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-03-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-04-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-05-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-06-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-07-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-08-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-09-15,Rice (imported) - Retail,KG,cereals and tubers,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-10-15,Rice (imported) - Retail,KG,cereals and tubers,488.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-11-15,Rice (imported) - Retail,KG,cereals and tubers,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2017-12-15,Rice (imported) - Retail,KG,cereals and tubers,537.5,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2018-01-15,Rice (imported) - Retail,KG,cereals and tubers,700.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2018-02-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2018-03-15,Rice (imported) - Retail,KG,cereals and tubers,706.25,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2018-04-15,Rice (imported) - Retail,KG,cereals and tubers,750.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,64,15,5,1,1933_64_15_5,
2016-07-15,Beans (white) - Retail,KG,pulses and nuts,313.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2016-08-15,Beans (white) - Retail,KG,pulses and nuts,350.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2016-09-15,Beans (white) - Retail,KG,pulses and nuts,363.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2016-10-15,Beans (white) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2016-11-15,Beans (white) - Retail,KG,pulses and nuts,451.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2016-12-15,Beans (white) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-01-15,Beans (white) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-02-15,Beans (white) - Retail,KG,pulses and nuts,463.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-03-15,Beans (white) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-04-15,Beans (white) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-05-15,Beans (white) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-06-15,Beans (white) - Retail,KG,pulses and nuts,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-07-15,Beans (white) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-08-15,Beans (white) - Retail,KG,pulses and nuts,550.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-09-15,Beans (white) - Retail,KG,pulses and nuts,575.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-10-15,Beans (white) - Retail,KG,pulses and nuts,575.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-11-15,Beans (white) - Retail,KG,pulses and nuts,575.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2017-12-15,Beans (white) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2018-01-15,Beans (white) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2018-02-15,Beans (white) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2018-03-15,Beans (white) - Retail,KG,pulses and nuts,575.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2018-04-15,Beans (white) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,66,15,5,5,1933_66_15_5,
2016-07-15,Potatoes - Retail,KG,cereals and tubers,288.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2016-08-15,Potatoes - Retail,KG,cereals and tubers,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2016-09-15,Potatoes - Retail,KG,cereals and tubers,338.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2016-10-15,Potatoes - Retail,KG,cereals and tubers,403.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2016-11-15,Potatoes - Retail,KG,cereals and tubers,318.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2016-12-15,Potatoes - Retail,KG,cereals and tubers,313.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-01-15,Potatoes - Retail,KG,cereals and tubers,350.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-02-15,Potatoes - Retail,KG,cereals and tubers,275.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-03-15,Potatoes - Retail,KG,cereals and tubers,213.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-04-15,Potatoes - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-05-15,Potatoes - Retail,KG,cereals and tubers,163.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-06-15,Potatoes - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-07-15,Potatoes - Retail,KG,cereals and tubers,175.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
